"vid","hhid","enid","floor","roof","walls","water","enegry","rel_head","female_head","hh_size","n_child_5","n_child_17","n_adult","n_elder","read","sick","food_cons","nonfood_cons","farm","ar_farm","ar_farm_unit","crop","crop_other","crop_prp","livestock_now","livestock_before","drought_flood","crop_damage","trust_mem","trust_lead","assoc","health","duration","submissionday","key","area_acre","food_cons_usd","nonfood_cons_usd","area_acre_w","food_cons_usd_w","nonfood_cons_usd_w","treatment","district","district_name"
42,4204,620,1,4,1,9,1,4,1,6,2,1,2,1,1,0,697840,143950,1,1.82112505058681,"Hectare",9,NA,1,0,0,0,1,1,0,0,1,119,"2009-01-26T13:23:00Z","bIg1039423gml",4.50009105625254,258.2008,53.2615,4.50009105625254,258.2008,53.2615,0,3,"Chamwino"
42,4203,827,1,2,1,9,1,4,0,3,0,1,0,2,0,1,370760,42700,1,0.5,"Acre",1,NA,1,0,4,0,0,0,0,0,0,95,"2009-01-26T12:37:24Z","wmC1202791GFN",0.5,137.1812,15.799,0.5,137.1812,15.799,0,3,"Chamwino"
42,4206,620,1,2,1,9,1,4,1,5,2,1,1,1,1,0,912600,128000,1,1.21408336705787,"Hectare",5,NA,1,0,0,1,0,1,1,0,1,111,"2009-01-26T11:18:39Z","lYh1288888Poz",3.00006070416835,337.662,47.36,3.00006070416835,337.662,47.36,0,3,"Chamwino"
42,4216,612,1,4,1,9,1,4,1,5,0,1,3,1,1,0,876200,43500,1,1,"Acre",9,NA,1,0,0,1,0,0,0,0,0,89,"2009-01-25T12:00:37Z","qGE1179314ErK",1,324.194,16.095,1,324.194,16.095,0,3,"Chamwino"
42,4211,815,1,4,4,9,1,4,1,4,0,2,1,1,1,0,647400,746400,1,1,"Acre",1,NA,1,12,7,1,1,0,0,0,1,112,"2009-01-25T13:54:34Z","amz1227229wKH",1,239.538,276.168,1,239.538,196.3479,0,3,"Chamwino"
42,4221,827,4,4,4,9,1,4,1,5,0,4,1,0,1,0,772200,271900,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,118,"2009-01-26T10:56:16Z","YgP1063901dnI",0,285.714,100.603,0,285.714,100.603,0,3,"Chamwino"
42,4202,827,1,4,1,9,1,4,1,4,0,1,2,1,1,0,655200,51800,1,2,"Acre",1,NA,1,0,0,0,0,0,1,0,1,104,"2009-01-25T13:13:59Z","sDE1174494fzI",2,242.424,19.166,2,242.424,19.166,0,3,"Chamwino"
42,4213,612,1,4,1,9,1,4,0,6,0,4,1,1,0,0,999960,156800,1,1.5,"Acre",1,NA,1,8,3,1,1,0,0,0,1,110,"2009-01-25T13:56:49Z","NAp1692893BRY",1.5,369.9852,58.016,1.5,369.9852,58.016,0,3,"Chamwino"
42,4219,619,1,2,1,9,1,1,1,2,0,0,1,1,1,0,317200,48300,1,1,"Acre",9,NA,1,0,0,1,1,0,1,0,1,40,"2009-01-25T13:01:43Z","bGH1021814lDK",1,117.364,17.871,1,117.364,17.871,0,3,"Chamwino"
42,4218,619,1,4,1,9,1,4,1,6,1,3,1,1,1,0,660400,86000,1,1,"Acre",1,NA,1,0,0,1,1,0,1,0,1,93,"2009-01-25T15:10:43Z","ISe1725405lUz",1,244.348,31.82,1,244.348,31.82,0,3,"Chamwino"
43,4312,420,1,4,1,5,1,4,0,4,0,1,2,1,1,0,670800,365800,1,1.21408336705787,"Hectare",41,"Sesame",3,0,15,1,1,1,1,1,1,90,"2009-03-25T13:31:03Z","OwG1598198rnv",3.00006070416835,248.196,135.346,3.00006070416835,248.196,135.346,0,2,"Bagamoyo"
43,4323,818,1,2,1,5,1,4,0,2,0,0,1,1,1,1,800800,4200,1,1,"Acre",77,NA,NA,0,0,0,0,1,1,0,1,79,"2009-03-26T11:04:23Z","jHM1812818Jal",1,296.296,1.554,1,296.296,1.554,0,2,"Bagamoyo"
43,4320,420,1,2,1,5,7,4,1,11,0,4,4,3,0,1,374400,1000,1,1.5,"Acre",41,"Sesame.",3,0,0,1,1,1,0,0,1,119,"2009-03-26T11:44:11Z","gPx1491971yvP",1.5,138.528,0.37,1.5,138.528,0.555,0,2,"Bagamoyo"
43,4322,818,1,2,1,7,1,4,1,4,0,3,1,0,0,1,841100,278600,1,0.25,"Acre",1,NA,1,0,0,0,0,0,0,0,0,90,"2009-03-26T13:14:41Z","qUc1634884YyO",0.25,311.207,103.082,0.25,311.207,103.082,0,2,"Bagamoyo"
43,4318,828,1,2,4,1,1,4,0,2,0,0,0,2,0,1,702000,73026,1,1.21408336705787,"Hectare",5,NA,1,0,8,0,0,1,1,0,NA,107,"2009-03-25T11:12:59Z","oHf1602769fMS",3.00006070416835,259.74,27.01962,3.00006070416835,259.74,27.01962,0,2,"Bagamoyo"
43,4302,621,1,2,1,1,1,4,1,5,0,3,1,1,1,0,915200,166500,1,2,"Acre",41,"Sesame.",3,4,5,0,1,1,1,0,1,122,"2009-03-26T14:03:51Z","aAx1259414ntK",2,338.624,61.605,2,338.624,61.605,0,2,"Bagamoyo"
43,4317,828,1,4,1,1,1,4,0,9,2,2,3,2,1,1,798200,122200,1,2.42816673411574,"Hectare",5,NA,1,26,17,1,1,1,1,0,0,148,"2009-03-25T15:21:53Z","MJy1825270HDN",6.0001214083367,295.334,45.214,5.00010117361393,295.334,45.214,0,2,"Bagamoyo"
43,4303,805,1,2,5,7,7,4,1,7,3,0,3,1,1,0,504400,33200,1,2,"Acre",77,NA,NA,4,0,0,1,1,1,0,0,161,"2009-03-26T13:21:20Z","VDb1110967Hda",2,186.628,12.284,2,186.628,12.284,0,2,"Bagamoyo"
43,4313,818,1,2,1,9,7,4,1,2,0,0,0,2,0,0,369252,31600,1,2,"Acre",41,"Sesame.",3,21,25,1,1,0,0,0,0,155,"2009-03-25T12:20:03Z","hon1085348nps",2,136.62324,11.692,2,136.62324,11.692,0,2,"Bagamoyo"
43,4311,818,1,2,5,1,7,4,0,7,2,2,2,1,0,0,1346800,183700,1,1.21408336705787,"Hectare",5,NA,1,17,31,1,1,0,0,0,1,118,"2009-03-25T15:05:57Z","MIp1846797iYn",3.00006070416835,498.316,67.969,3.00006070416835,498.316,67.969,0,2,"Bagamoyo"
43,4319,823,1,2,1,9,7,4,0,8,2,2,4,0,0,1,1471600,368700,1,2,"Acre",11,NA,1,3,6,0,1,0,1,0,1,160,"2009-03-26T13:35:50Z","WPI1732257AMx",2,544.492,136.419,2,544.492,136.419,0,2,"Bagamoyo"
43,4316,621,1,2,1,1,1,4,1,3,0,0,2,1,1,0,432900,183100,1,2,"Acre",41,"Sesame.",3,1,5,0,1,1,1,0,1,81,"2009-03-25T13:31:11Z","EwR1051637ivm",2,160.173,67.747,2,160.173,67.747,0,2,"Bagamoyo"
43,4301,621,1,2,1,5,1,4,0,9,2,5,1,1,1,1,592800,245900,1,1,"Acre",5,NA,1,0,0,1,0,1,1,0,0,136,"2009-03-26T11:31:51Z","BCc1178302RVO",1,219.336,90.983,1,219.336,90.983,0,2,"Bagamoyo"
43,4309,823,1,4,1,5,1,4,1,1,0,0,0,1,0,1,187200,101000,1,0.25,"Acre",77,NA,NA,0,0,1,0,0,1,NA,NA,119,"2009-03-25T14:27:12Z","ykp1202091jtk",0.25,69.264,37.37,0.25,69.264,37.37,0,2,"Bagamoyo"
43,4305,420,1,4,1,5,1,4,0,7,0,3,3,1,1,1,1504100,626600,1,1.21408336705787,"Hectare",41,"Sesame.",3,10,6,0,1,1,1,NA,1,90,"2009-03-25T11:54:05Z","uct1438040yWf",3.00006070416835,556.517,231.842,3.00006070416835,556.517,196.3479,0,2,"Bagamoyo"
43,4306,805,1,2,1,7,1,4,0,2,0,0,1,1,1,0,332800,23470,1,1,"Acre",41,"Sesame.",3,11,6,1,1,1,1,0,NA,88,"2009-03-25T12:00:29Z","xNJ1826471mUj",1,123.136,8.6839,1,123.136,8.6839,0,2,"Bagamoyo"
43,4304,828,1,2,1,10,1,4,0,3,0,0,2,1,1,1,379600,157900,1,1.5,"Acre",5,NA,1,10,11,1,1,1,1,NA,1,126,"2009-03-26T11:35:26Z","xEt1352310qeO",1.5,140.452,58.423,1.5,140.452,58.423,0,2,"Bagamoyo"
43,4321,823,1,2,1,5,1,4,0,3,0,0,0,3,1,0,462280,16580,1,2,"Acre",11,NA,1,1,9,0,0,0,1,0,1,123,"2009-03-25T12:27:24Z","QcP1713246gwt",2,171.0436,6.1346,2,171.0436,6.1346,0,2,"Bagamoyo"
43,4315,621,1,2,5,1,1,4,0,8,2,3,2,1,0,1,1037400,246400,1,1.21408336705787,"Hectare",1,NA,1,10,20,0,1,1,1,0,NA,141,"2009-03-25T11:36:40Z","xzQ1188159Szg",3.00006070416835,383.838,91.168,3.00006070416835,383.838,91.168,0,2,"Bagamoyo"
43,4310,805,1,2,1,7,1,4,0,4,0,3,1,0,1,0,568100,108200,1,2.42816673411574,"Hectare",41,"Sesame.",3,2,6,1,1,1,1,1,1,110,"2009-03-25T13:58:26Z","iSf1376340wCp",6.0001214083367,210.197,40.034,5.00010117361393,210.197,40.034,0,2,"Bagamoyo"
43,4307,828,1,2,1,5,7,4,1,2,0,1,0,1,0,1,260967.2,51550,1,1,"Acre",31,NA,1,0,0,1,1,1,1,0,0,84,"2009-03-26T13:34:46Z","StH1366985pnA",1,96.557864,19.0735,1,96.557864,19.0735,0,2,"Bagamoyo"
43,4314,805,1,2,1,7,1,4,0,6,1,1,3,1,0,0,598000,40100,1,2,"Acre",5,NA,1,6,20,0,1,1,1,1,1,103,"2009-03-26T15:49:00Z","Pwr1789791zvA",2,221.26,14.837,2,221.26,14.837,0,2,"Bagamoyo"
44,4406,621,1,4,1,4,1,4,1,4,0,3,0,1,1,0,470600,81400,1,2,"Acre",1,NA,1,0,7,0,0,0,0,0,0,148,"2009-01-17T11:25:18Z","ysv1027638jCT",2,174.122,30.118,2,174.122,30.118,0,3,"Chamwino"
44,4439,420,1,2,1,4,1,4,1,1,0,0,0,1,0,1,296400,11400,1,0.25,"Acre",1,NA,1,4,30,1,1,1,1,NA,0,58,"2009-01-18T13:27:52Z","NZD1467266phH",0.25,109.668,4.218,0.25,109.668,4.218,0,3,"Chamwino"
44,4445,818,1,2,1,5,1,1,0,1,0,0,0,1,1,1,293800,27300,1,1,"Acre",34,NA,1,0,5,0,0,1,1,1,1,73,"2009-01-17T12:38:19Z","khu1459243ceQ",1,108.706,10.101,1,108.706,10.101,0,3,"Chamwino"
44,4441,818,1,4,1,5,1,4,0,7,0,3,3,1,1,0,1523600,362300,1,1.21408336705787,"Hectare",1,NA,1,6,20,0,1,0,1,1,1,155,"2009-01-18T12:06:56Z","SLG1959668nXt",3.00006070416835,563.732,134.051,3.00006070416835,563.732,134.051,0,3,"Chamwino"
44,4401,805,1,4,1,4,1,4,1,3,0,1,0,2,0,0,378300,13400,1,0.5,"Acre",77,NA,NA,1,3,1,0,0,1,NA,1,104,"2009-01-18T11:30:13Z","sJR1984501Doz",0.5,139.971,4.958,0.5,139.971,4.958,0,3,"Chamwino"
44,4449,818,1,4,1,4,1,4,1,1,0,0,0,1,0,0,950820,39600,1,0.25,"Acre",34,NA,1,0,0,0,0,0,1,NA,0,84,"2009-01-17T14:26:58Z","aWZ1111635YlR",0.25,351.8034,14.652,0.25,351.8034,14.652,0,3,"Chamwino"
44,4410,823,1,2,1,4,1,4,1,6,0,4,1,1,1,0,1082380,38500,1,0.25,"Acre",1,NA,1,5,4,1,1,1,1,0,1,144,"2009-01-18T12:32:38Z","NPE1419431KUu",0.25,400.4806,14.245,0.25,400.4806,14.245,0,3,"Chamwino"
44,4408,828,1,4,1,4,7,4,0,1,0,0,0,1,1,0,182000,27200,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,94,"2009-01-17T10:44:56Z","Zwo1405884nyF",0,67.34,10.064,0,67.34,10.064,0,3,"Chamwino"
44,4427,420,4,4,1,7,1,1,1,7,1,1,3,2,1,1,1279200,36400,1,2,"Acre",1,NA,1,3,10,0,0,0,0,0,0,137,"2009-01-17T11:51:09Z","MSO1951998AfJ",2,473.304,13.468,2,473.304,13.468,0,3,"Chamwino"
44,4447,828,1,1,1,7,7,4,0,5,1,1,2,1,1,1,256360,56640,1,1,"Acre",34,NA,1,1,1,1,0,1,1,0,1,144,"2009-01-18T16:51:25Z","PKO1524052Dur",1,94.8532,20.9568,1,94.8532,20.9568,0,3,"Chamwino"
44,4431,420,1,4,1,7,1,4,1,1,0,0,0,1,0,1,166400,21600,1,0.25,"Acre",5,NA,1,6,10,1,1,0,1,NA,0,52,"2009-01-18T11:59:58Z","srA1009576Swk",0.25,61.568,7.992,0.25,61.568,7.992,0,3,"Chamwino"
44,4405,621,1,4,1,5,1,4,0,2,0,0,0,2,1,1,370500,119800,1,2,"Acre",1,NA,1,0,0,0,0,0,1,NA,1,105,"2009-01-18T11:45:47Z","iao1209700nvj",2,137.085,44.326,2,137.085,44.326,0,3,"Chamwino"
44,4420,823,4,4,1,4,1,4,1,8,3,1,2,2,0,0,2043600,227400,1,1.01173613921489,"Hectare",9,NA,1,0,150,1,1,0,1,0,1,155,"2009-01-18T15:24:34Z","cka1634178Fkp",2.50005058680695,756.132,84.138,2.50005058680695,606.10329,84.138,0,3,"Chamwino"
44,4415,828,4,4,1,4,1,1,0,1,0,0,0,1,1,0,432900,577000,1,1,"Acre",1,NA,1,0,0,1,0,1,1,0,1,106,"2009-01-17T13:05:41Z","MOT1342272QeF",1,160.173,213.49,1,160.173,196.3479,0,3,"Chamwino"
44,4443,818,1,4,1,3,1,4,1,1,0,0,0,1,0,0,187200,8720,1,1.5,"Acre",9,NA,1,0,10,0,0,0,1,1,1,142,"2009-01-17T11:07:14Z","KKw1108248Uis",1.5,69.264,3.2264,1.5,69.264,3.2264,0,3,"Chamwino"
44,4407,621,1,4,1,4,1,4,0,2,0,0,0,2,0,1,490100,72200,0,NA,NA,NA,NA,NA,0,3,0,0,1,1,0,1,114,"2009-01-17T13:33:52Z","UJL1824200UOn",0,181.337,26.714,0,181.337,26.714,0,3,"Chamwino"
44,4417,828,1,2,1,4,1,1,0,11,1,4,4,2,0,1,1782300,289200,1,1.61877782274383,"Hectare",4,NA,1,10,20,1,1,0,1,0,1,198,"2009-01-18T13:56:29Z","VyP1400706VvM",4.00008093889114,659.451,107.004,4.00008093889114,606.10329,107.004,0,3,"Chamwino"
44,4404,805,1,2,1,7,7,4,0,2,0,0,1,1,1,0,315900,1300,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,0,99,"2009-01-17T12:14:03Z","ahp1889477PFS",0,116.883,0.481,0,116.883,0.555,0,3,"Chamwino"
44,4428,420,1,2,1,4,1,4,1,1,0,0,0,1,0,0,88400,15600,1,0.25,"Acre",1,NA,1,0,0,1,0,0,1,NA,0,71,"2009-01-17T13:21:31Z","hQd1575683fDb",0.25,32.708,5.772,0.25,38.36456,5.772,0,3,"Chamwino"
44,4423,823,1,4,1,5,1,4,0,8,2,2,2,2,1,0,945620,263000,1,2,"Acre",34,NA,1,10,10,0,1,1,1,1,1,160,"2009-01-17T11:45:32Z","GEm1562571xiD",2,349.8794,97.31,2,349.8794,97.31,0,3,"Chamwino"
44,4402,805,1,2,1,7,1,4,0,4,0,1,0,3,1,0,690300,97100,1,1,"Acre",34,NA,1,5,9,1,1,0,0,0,1,94,"2009-01-17T10:24:14Z","Dnw1879342loB",1,255.411,35.927,1,255.411,35.927,0,3,"Chamwino"
44,4419,823,1,4,1,4,7,4,0,3,0,1,0,2,0,1,577200,31000,1,0.75,"Acre",34,NA,1,0,1,1,1,0,0,1,1,168,"2009-01-17T15:09:52Z","unV1480462ajU",0.75,213.564,11.47,0.75,213.564,11.47,0,3,"Chamwino"
45,4530,620,1,2,1,5,1,4,1,5,2,2,0,1,0,0,444600,98100,1,1,"Acre",4,NA,3,4,8,1,1,1,1,0,1,133,"2009-02-07T15:35:19Z","gIk1620813rkd",1,164.502,36.297,1,164.502,36.297,1,3,"Chamwino"
45,4501,612,1,4,1,3,1,4,1,4,0,2,1,1,0,1,189800,63900,1,1,"Acre",9,NA,1,2,6,1,0,1,1,0,1,97,"2009-02-07T17:41:08Z","UfU1757047Wqn",1,70.226,23.643,1,70.226,23.643,1,3,"Chamwino"
45,4525,620,1,4,1,5,1,4,0,4,1,1,1,1,1,0,798200,131750,1,1.61877782274383,"Hectare",9,NA,1,4,6,1,0,1,1,0,1,103,"2009-02-07T12:23:12Z","xfY1288954Mni",4.00008093889114,295.334,48.7475,4.00008093889114,295.334,48.7475,1,3,"Chamwino"
45,4532,815,1,4,1,5,1,4,1,5,0,2,0,3,0,1,173680,203600,1,1,"Acre",5,NA,1,5,30,0,1,0,1,0,1,124,"2009-02-07T17:35:24Z","ZTb1694280uBo",1,64.2616,75.332,1,64.2616,75.332,1,3,"Chamwino"
45,4522,612,1,2,1,3,1,4,1,4,1,2,0,1,1,0,579800,111400,1,1,"Acre",5,NA,1,1,4,1,0,0,0,0,1,120,"2009-01-27T12:12:03Z","gLd1317630zXY",1,214.526,41.218,1,214.526,41.218,1,3,"Chamwino"
45,4535,612,1,4,1,3,1,1,0,5,0,2,3,0,1,0,1786200,259300,1,1.5,"Acre",5,NA,1,42,82,1,1,1,1,1,0,119,"2009-02-07T14:13:03Z","ARH1766953SMh",1.5,660.894,95.941,1.5,606.10329,95.941,1,3,"Chamwino"
45,4518,815,1,2,1,5,1,4,1,8,2,2,3,1,0,0,871000,226100,1,1,"Acre",5,NA,1,0,0,1,1,0,0,0,1,162,"2009-02-07T13:17:37Z","xCi1424554lyJ",1,322.27,83.657,1,322.27,83.657,1,3,"Chamwino"
45,4515,814,1,4,1,5,1,4,0,4,0,2,1,1,1,0,247000,29300,1,1.5,"Acre",34,NA,1,1,4,1,1,1,1,0,1,87,"2009-02-07T14:20:16Z","DiD1157180vCQ",1.5,91.39,10.841,1.5,91.39,10.841,1,3,"Chamwino"
45,4511,827,1,4,1,5,1,4,1,4,0,3,0,1,1,1,728000,66300,0,NA,NA,NA,NA,NA,0,4,0,0,1,1,0,0,154,"2009-02-07T13:36:38Z","RLl1394486Tab",0,269.36,24.531,0,269.36,24.531,1,3,"Chamwino"
45,4521,815,1,4,1,4,7,4,1,1,0,0,0,1,0,1,119600,11500,1,1,"Acre",5,NA,1,0,0,1,1,0,0,0,1,57,"2009-01-27T11:55:05Z","ccN1902808KKm",1,44.252,4.255,1,44.252,4.255,1,3,"Chamwino"
45,4514,815,1,2,1,5,1,4,1,2,0,1,1,0,0,0,317200,87300,1,1,"Acre",77,NA,NA,0,0,1,1,0,0,0,1,92,"2009-02-07T14:57:39Z","NDr1463368KjO",1,117.364,32.301,1,117.364,32.301,1,3,"Chamwino"
45,4502,612,1,2,1,3,1,4,0,3,0,0,0,3,1,0,313040,148800,1,1.21408336705787,"Hectare",5,NA,2,4,6,1,0,1,1,0,0,77,"2009-02-07T15:53:58Z","non1773807CQb",3.00006070416835,115.8248,55.056,3.00006070416835,115.8248,55.056,1,3,"Chamwino"
45,4503,814,1,2,1,5,1,4,1,3,0,1,1,1,0,1,730600,87300,1,0.5,"Acre",34,NA,1,2,6,1,1,1,1,0,0,86,"2009-01-27T10:19:24Z","ADg1902200xQK",0.5,270.322,32.301,0.5,270.322,32.301,1,3,"Chamwino"
45,4536,827,1,4,1,5,1,4,1,3,1,1,1,0,1,0,334100,50100,1,1,"Acre",9,NA,1,0,0,0,0,1,1,0,1,123,"2009-01-27T10:51:41Z","jbb1325239CdZ",1,123.617,18.537,1,123.617,18.537,1,3,"Chamwino"
45,4507,619,1,4,1,3,1,4,1,2,0,0,0,2,0,0,293800,11100,1,1.01173613921489,"Hectare",9,NA,1,0,0,1,0,0,0,0,0,58,"2009-02-07T16:30:55Z","fUC1623093qBN",2.50005058680695,108.706,4.107,2.50005058680695,108.706,4.107,1,3,"Chamwino"
45,4527,619,1,4,1,3,1,4,1,4,2,0,1,1,0,0,414440,75500,1,1,"Acre",1,NA,1,1,1,1,1,1,0,0,1,67,"2009-02-07T14:01:05Z","eEQ1167472EIB",1,153.3428,27.935,1,153.3428,27.935,1,3,"Chamwino"
45,4513,827,1,4,1,5,7,4,0,10,2,4,3,1,0,1,1788800,5000,1,1.5,"Acre",1,NA,1,0,0,0,0,0,0,0,1,130,"2009-02-07T16:03:47Z","yyy1072166ASA",1.5,661.856,1.85,1.5,606.10329,1.85,1,3,"Chamwino"
45,4506,814,1,4,1,5,1,4,0,7,2,2,3,0,1,0,655200,289600,1,1,"Acre",5,NA,1,10,4,1,1,0,0,0,1,130,"2009-02-07T17:12:24Z","muT1114507neQ",1,242.424,107.152,1,242.424,107.152,1,3,"Chamwino"
45,4504,827,1,4,1,5,1,4,0,3,0,1,1,1,0,0,263120,49900,1,1,"Acre",9,NA,1,0,0,0,0,1,1,0,1,77,"2009-02-07T17:44:17Z","FOl1909706Lgl",1,97.3544,18.463,1,97.3544,18.463,1,3,"Chamwino"
45,4509,814,1,4,1,3,1,4,1,2,0,1,0,1,1,0,202800,0,1,1,"Acre",34,NA,1,0,15,0,0,1,1,NA,1,129,"2009-02-07T12:46:36Z","Gtx1934498KwL",1,75.036,0,1,75.036,0.555,1,3,"Chamwino"
45,4534,619,4,4,1,3,1,4,0,5,0,3,1,1,1,1,1112800,290400,1,1,"Acre",9,NA,1,5,10,1,1,0,0,0,1,107,"2009-02-07T12:15:31Z","boa1995885rLn",1,411.736,107.448,1,411.736,107.448,1,3,"Chamwino"
45,4520,620,1,2,1,4,1,4,0,8,2,3,1,2,0,0,837200,144850,1,2.8328611898017,"Hectare",1,NA,1,2,4,1,1,1,0,0,1,132,"2009-01-27T11:12:41Z","bXF1760359VJa",7.00014164305949,309.764,53.5945,5.00010117361393,309.764,53.5945,1,3,"Chamwino"
46,4614,827,1,1,1,5,7,2,0,5,1,2,1,1,0,0,220480,19600,1,1,"Acre",11,NA,1,0,0,1,0,1,1,0,1,89,"2009-04-28T11:40:49Z","nGL1844240LbA",1,81.5776,7.252,1,81.5776,7.252,0,1,"Kibaha"
46,4622,815,1,1,1,5,7,2,0,8,2,2,3,1,0,0,544440,149200,1,2.8328611898017,"Hectare",1,NA,1,0,3,1,1,0,1,NA,1,157,"2009-04-27T14:56:39Z","qBB1000189Qtc",7.00014164305949,201.4428,55.204,5.00010117361393,201.4428,55.204,0,1,"Kibaha"
46,4615,619,1,1,1,5,1,2,0,3,0,0,2,1,1,0,494000,86700,1,2.02347227842979,"Hectare",1,NA,1,2,15,0,0,1,1,0,1,67,"2009-04-28T10:28:08Z","zho1095594XLE",5.00010117361393,182.78,32.079,5.00010117361393,182.78,32.079,0,1,"Kibaha"
46,4607,620,1,1,1,5,7,2,1,1,0,0,0,1,0,0,49140,15300,1,1,"Acre",40,"Coconut",1,0,0,0,0,1,1,0,1,101,"2009-04-27T14:25:07Z","ZxF1060221ayh",1,18.1818,5.661,1,38.36456,5.661,0,1,"Kibaha"
46,4602,814,1,4,1,5,1,1,0,7,2,2,2,1,1,1,725400,357500,1,1.21408336705787,"Hectare",1,NA,1,0,8,0,0,0,0,1,1,92,"2009-04-27T12:31:23Z","nQe1213310PUv",3.00006070416835,268.398,132.275,3.00006070416835,268.398,132.275,0,1,"Kibaha"
46,4601,827,1,1,1,5,7,2,1,2,1,0,0,1,0,1,132600,24200,1,2,"Acre",1,NA,1,5,10,1,0,0,1,NA,NA,106,"2009-04-27T14:42:21Z","GOO1026149zkP",2,49.062,8.954,2,49.062,8.954,0,1,"Kibaha"
46,4616,815,1,1,1,5,1,2,1,4,0,2,0,2,1,1,400400,61400,1,2,"Acre",34,NA,1,5,15,1,1,1,0,0,1,117,"2009-04-28T12:57:58Z","UMA1353293ANm",2,148.148,22.718,2,148.148,22.718,0,1,"Kibaha"
46,4613,612,1,1,1,5,1,2,0,8,2,4,1,1,0,1,522600,54900,1,1.21408336705787,"Hectare",1,NA,1,0,0,0,0,1,1,0,1,105,"2009-04-27T12:10:25Z","Hxo1124344bFv",3.00006070416835,193.362,20.313,3.00006070416835,193.362,20.313,0,1,"Kibaha"
46,4620,814,1,1,1,5,1,2,0,6,0,4,0,2,0,0,660400,259200,1,1.5,"Acre",2,NA,1,15,12,1,1,1,1,1,NA,114,"2009-04-27T14:53:58Z","DIS1955582KXG",1.5,244.348,95.904,1.5,244.348,95.904,0,1,"Kibaha"
46,4611,815,1,1,1,5,7,2,0,2,0,0,0,2,0,1,114400,15800,1,1,"Acre",1,NA,1,0,0,1,0,1,1,1,1,73,"2009-04-27T11:52:52Z","eEb1390817hCc",1,42.328,5.846,1,42.328,5.846,0,1,"Kibaha"
46,4617,827,1,1,1,5,7,2,0,8,2,4,1,1,1,0,730600,50200,1,1.41643059490085,"Hectare",8,NA,1,3,5,0,0,0,0,0,1,101,"2009-04-27T12:36:38Z","buC1611041rzS",3.50007082152975,270.322,18.574,3.50007082152975,270.322,18.574,0,1,"Kibaha"
46,4625,619,1,1,1,5,7,2,1,2,0,1,0,1,0,0,318240,17600,1,2,"Acre",11,NA,1,0,0,0,0,0,1,0,1,65,"2009-04-28T13:07:25Z","PmE1126393Nzk",2,117.7488,6.512,2,117.7488,6.512,0,1,"Kibaha"
46,4603,814,1,1,1,5,7,1,1,1,0,0,0,1,0,0,36400,16500,1,0.5,"Acre",77,NA,NA,2,10,0,0,0,NA,0,0,66,"2009-04-28T13:18:17Z","FjE1729891Bsj",0.5,13.468,6.105,0.5,38.36456,6.105,0,1,"Kibaha"
46,4624,620,1,1,1,5,1,2,0,3,0,1,0,2,1,0,215800,190700,1,2,"Acre",1,NA,1,10,25,1,0,1,1,0,1,109,"2009-04-28T11:16:01Z","eMR1003146Ndk",2,79.846,70.559,2,79.846,70.559,0,1,"Kibaha"
46,4612,619,1,1,1,5,7,3,1,3,0,2,0,1,1,1,226200,25700,1,0.5,"Acre",39,NA,3,0,0,1,0,1,1,0,1,84,"2009-04-27T11:59:25Z","WTH1220223rus",0.5,83.694,9.509,0.5,83.694,9.509,0,1,"Kibaha"
46,4618,620,1,1,1,5,7,2,0,4,0,1,1,2,1,0,444600,109700,1,1.21408336705787,"Hectare",1,NA,1,0,0,1,0,1,1,0,1,113,"2009-04-27T12:16:10Z","swM1028065Atf",3.00006070416835,164.502,40.589,3.00006070416835,164.502,40.589,0,1,"Kibaha"
46,4609,827,1,1,1,5,1,2,0,4,1,1,1,1,0,1,221780,112500,1,2,"Acre",1,NA,1,0,0,0,0,1,1,0,1,105,"2009-04-28T13:40:01Z","kCg1854040EUo",2,82.0586,41.625,2,82.0586,41.625,0,1,"Kibaha"
46,4606,612,1,1,1,5,7,5,0,7,1,4,1,1,0,0,1240200,47700,1,2.02347227842979,"Hectare",8,NA,2,0,0,0,0,1,1,0,0,101,"2009-04-27T14:25:30Z","LZp1310819DwU",5.00010117361393,458.874,17.649,5.00010117361393,458.874,17.649,0,1,"Kibaha"
46,4605,620,1,1,1,4,7,2,1,1,0,0,0,1,0,0,82940,21300,1,1,"Acre",11,NA,1,0,0,0,0,1,1,NA,1,100,"2009-04-28T13:41:20Z","Fhl1479562Zrw",1,30.6878,7.881,1,38.36456,7.881,0,1,"Kibaha"
46,4619,619,1,1,1,5,7,3,1,2,0,0,1,1,0,0,223600,21200,1,2,"Acre",8,NA,1,0,0,1,1,1,1,0,1,51,"2009-04-27T14:15:49Z","saa1102268Iqv",2,82.732,7.844,2,82.732,7.844,0,1,"Kibaha"
46,4604,612,1,1,1,5,7,3,0,2,0,0,0,2,1,1,130000,17400,1,0.5,"Acre",8,NA,2,0,6,0,0,1,1,0,1,86,"2009-04-28T11:22:37Z","mWT1093720bVz",0.5,48.1,6.438,0.5,48.1,6.438,0,1,"Kibaha"
